return_id,customer_id,item_category,return_amount,return_date,auto_approved,review_flag
RET-901244,CUST-11384,footwear,108.98,2026-05-07,1,0
RET-902231,CUST-12460,footwear,182.56,2026-04-24,1,0
RET-902178,CUST-13089,accessories,112.41,2026-04-03,1,0
RET-900693,CUST-13328,accessories,110.34,2026-05-02,1,0
RET-902375,CUST-11042,footwear,29.98,2026-05-03,1,0
RET-902073,CUST-12658,apparel,40.82,2026-05-12,1,0
RET-902120,CUST-11294,apparel,87.96,2026-04-08,1,0
RET-902229,CUST-11940,apparel,36.85,2026-04-27,1,0
RET-901539,CUST-10613,apparel,87.68,2026-04-21,1,0
RET-901578,CUST-11345,apparel,41.51,2026-04-03,1,0
RET-902060,CUST-13030,footwear,25.29,2026-04-23,1,0
RET-901471,CUST-12170,footwear,127.61,2026-04-23,1,0
RET-902487,CUST-10323,apparel,47.89,2026-05-01,1,0
RET-902242,CUST-13982,footwear,95.94,2026-04-19,1,0
RET-901600,CUST-12826,footwear,91.57,2026-05-06,1,0
RET-901533,CUST-10968,accessories,57.74,2026-05-11,1,0
RET-901906,CUST-10267,accessories,103.16,2026-04-26,1,0
RET-900811,CUST-12256,apparel,75.59,2026-04-16,1,0
RET-901370,CUST-10517,accessories,26.45,2026-04-10,1,0
RET-900153,CUST-12192,apparel,74.69,2026-04-16,1,0
RET-901328,CUST-13881,apparel,55.81,2026-05-06,1,0
RET-900042,CUST-13357,footwear,32.17,2026-05-06,1,0
RET-901240,CUST-11790,accessories,62.65,2026-05-04,1,0
RET-901418,CUST-11043,accessories,84.04,2026-05-10,1,0
RET-900878,CUST-10372,accessories,94.69,2026-04-25,1,0
RET-901949,CUST-10298,footwear,36.82,2026-05-05,1,0
RET-902337,CUST-12071,footwear,30.34,2026-04-16,1,0
RET-901483,CUST-11084,accessories,59.68,2026-04-06,1,0
RET-900359,CUST-13073,apparel,69.19,2026-04-17,1,0
RET-900055,CUST-13339,apparel,130.18,2026-04-30,1,0
RET-900879,CUST-13327,footwear,2.61,2026-05-05,1,0
RET-901318,CUST-13775,accessories,38.84,2026-04-30,1,0
RET-900026,CUST-12785,apparel,20.82,2026-05-10,1,0
RET-900680,CUST-10996,apparel,82.38,2026-04-18,1,0
RET-901238,CUST-12779,apparel,19.93,2026-05-11,1,0
RET-901513,CUST-10035,apparel,52.18,2026-04-21,1,0
RET-900135,CUST-12859,footwear,49.92,2026-04-01,1,0
RET-901534,CUST-12927,apparel,141.18,2026-04-02,1,0
RET-901377,CUST-13819,footwear,70.62,2026-04-28,1,0
RET-902535,CUST-10716,apparel,147.07,2026-04-27,1,0
RET-902103,CUST-10399,apparel,52.92,2026-05-04,1,0
RET-901000,CUST-11143,apparel,35.03,2026-04-30,1,0
RET-901862,CUST-11260,accessories,5.46,2026-04-14,1,0
RET-901064,CUST-12421,footwear,49.03,2026-04-22,1,0
RET-900396,CUST-13595,apparel,76.28,2026-05-07,1,0
RET-902660,CUST-12696,accessories,270.25,2026-04-07,1,0
RET-900053,CUST-12156,apparel,107.23,2026-04-07,1,0
RET-900178,CUST-10705,apparel,160.63,2026-04-09,1,0
RET-900507,CUST-13941,apparel,124.3,2026-05-07,1,0
RET-900300,CUST-11718,footwear,25.54,2026-05-03,1,0
RET-901552,CUST-10701,apparel,23.78,2026-04-16,1,0
RET-901663,CUST-11619,accessories,65.29,2026-05-05,1,0
RET-902403,CUST-11098,footwear,75.8,2026-04-21,1,0
RET-901001,CUST-12876,footwear,116.6,2026-04-30,1,0
RET-900078,CUST-13915,apparel,64.0,2026-05-10,1,0
RET-900995,CUST-13773,footwear,54.8,2026-04-06,1,0
RET-900726,CUST-13612,apparel,80.13,2026-04-05,1,0
RET-900228,CUST-11793,footwear,70.52,2026-04-02,1,0
RET-900818,CUST-12154,apparel,172.4,2026-04-30,1,0
RET-901397,CUST-11428,apparel,41.31,2026-04-25,1,0
RET-900988,CUST-10364,footwear,21.86,2026-04-06,1,0
RET-900029,CUST-12530,apparel,49.13,2026-05-04,1,0
RET-901657,CUST-12008,footwear,172.82,2026-04-25,1,0
RET-900561,CUST-11948,apparel,37.38,2026-04-14,1,0
RET-900225,CUST-12371,accessories,82.86,2026-05-05,1,0
RET-900005,CUST-10809,apparel,104.58,2026-05-04,1,0
RET-901227,CUST-10021,accessories,42.92,2026-04-29,1,0
RET-900444,CUST-11495,footwear,89.44,2026-04-07,1,0
RET-900032,CUST-12535,footwear,33.54,2026-05-07,1,0
RET-900965,CUST-11076,apparel,47.05,2026-04-08,1,0
RET-901681,CUST-10777,accessories,25.34,2026-05-10,1,0
RET-900893,CUST-12900,footwear,107.6,2026-05-05,1,0
RET-900668,CUST-13535,accessories,33.87,2026-05-07,1,0
RET-902210,CUST-12262,apparel,42.87,2026-05-07,1,0
RET-901358,CUST-10644,accessories,97.58,2026-04-06,1,0
RET-901406,CUST-10671,accessories,13.7,2026-04-06,1,0
RET-902334,CUST-13943,accessories,35.0,2026-04-07,1,0
RET-901396,CUST-10778,accessories,127.59,2026-04-12,1,0
RET-900151,CUST-10876,footwear,230.98,2026-05-03,1,0
RET-902434,CUST-12335,accessories,112.17,2026-05-03,1,0
RET-900222,CUST-13323,apparel,77.84,2026-05-09,1,0
RET-902275,CUST-11406,apparel,98.43,2026-04-14,1,0
RET-900702,CUST-13495,apparel,120.04,2026-04-03,1,0
RET-901666,CUST-10212,footwear,152.12,2026-04-15,1,0
RET-901444,CUST-11863,apparel,68.79,2026-04-25,1,0
RET-900854,CUST-12995,footwear,284.33,2026-04-22,1,0
RET-901832,CUST-10886,accessories,142.46,2026-04-09,1,0
RET-901586,CUST-11257,footwear,22.17,2026-04-24,1,0
RET-901525,CUST-10918,footwear,50.47,2026-04-19,1,0
RET-900113,CUST-12157,footwear,136.33,2026-05-02,1,0
RET-902096,CUST-11871,footwear,160.32,2026-04-07,1,0
RET-901100,CUST-13496,footwear,38.78,2026-04-14,1,0
RET-900206,CUST-11043,apparel,12.27,2026-04-21,1,0
RET-902318,CUST-10076,footwear,66.48,2026-04-02,1,0
RET-901147,CUST-10390,apparel,39.57,2026-04-15,1,0
RET-901821,CUST-13346,apparel,19.07,2026-04-14,1,0
RET-901410,CUST-13854,footwear,19.7,2026-04-02,1,0
RET-900889,CUST-12485,footwear,82.6,2026-04-20,1,0
RET-902708,CUST-10157,footwear,512.57,2026-04-18,1,0
RET-900899,CUST-11051,accessories,42.37,2026-04-28,1,0
RET-900832,CUST-10550,apparel,15.62,2026-05-12,1,0
RET-901245,CUST-11503,apparel,74.78,2026-04-27,1,0
RET-902608,CUST-12674,footwear,460.24,2026-04-20,1,0
RET-901241,CUST-12419,accessories,62.91,2026-05-04,1,0
RET-901982,CUST-10231,apparel,27.79,2026-04-18,1,0
RET-900869,CUST-13044,apparel,99.63,2026-04-07,1,0
RET-901659,CUST-10805,accessories,60.62,2026-05-08,1,0
RET-900673,CUST-12535,accessories,76.62,2026-04-01,1,0
RET-901374,CUST-11476,footwear,5.79,2026-05-04,1,0
RET-901676,CUST-12036,footwear,32.46,2026-05-10,1,0
RET-902374,CUST-12921,apparel,53.58,2026-05-03,1,0
RET-900139,CUST-12164,accessories,133.15,2026-05-04,1,0
RET-900489,CUST-12613,apparel,114.95,2026-05-08,1,0
RET-900913,CUST-13111,footwear,65.66,2026-04-18,1,0
RET-901615,CUST-13713,apparel,121.1,2026-04-07,1,0
RET-901671,CUST-13793,footwear,44.34,2026-05-06,1,0
RET-902213,CUST-10724,footwear,32.31,2026-05-02,1,0
RET-901898,CUST-13864,apparel,29.68,2026-04-13,1,0
RET-902355,CUST-12192,accessories,114.95,2026-04-17,1,0
RET-900812,CUST-13979,apparel,50.1,2026-04-19,1,0
RET-900214,CUST-13982,accessories,22.78,2026-04-13,1,0
RET-901943,CUST-12369,apparel,24.39,2026-04-11,1,0
RET-902179,CUST-13164,footwear,48.1,2026-05-01,1,0
RET-900314,CUST-13141,apparel,51.99,2026-04-03,1,0
RET-902186,CUST-13515,footwear,17.04,2026-05-02,1,0
RET-900416,CUST-11109,footwear,17.68,2026-05-01,1,0
RET-901029,CUST-12201,footwear,9.49,2026-05-10,1,0
RET-902086,CUST-12373,footwear,67.66,2026-05-11,1,0
RET-902101,CUST-12364,apparel,35.5,2026-04-11,1,0
RET-900136,CUST-10312,apparel,12.38,2026-05-08,1,0
RET-900746,CUST-10530,accessories,93.2,2026-04-26,1,0
RET-901474,CUST-12484,accessories,49.37,2026-05-05,1,0
RET-901122,CUST-11536,accessories,48.46,2026-04-01,1,0
RET-900793,CUST-13197,apparel,28.08,2026-04-07,1,0
RET-900035,CUST-12897,apparel,180.12,2026-05-11,1,0
RET-900025,CUST-13997,footwear,9.43,2026-05-07,1,0
RET-900657,CUST-12680,accessories,81.37,2026-04-20,1,0
RET-901402,CUST-11872,apparel,133.79,2026-04-25,1,0
RET-900449,CUST-13649,accessories,87.96,2026-04-20,1,0
RET-901401,CUST-10444,accessories,44.15,2026-04-12,1,0
RET-901258,CUST-12564,apparel,37.03,2026-04-20,1,0
RET-900751,CUST-11888,apparel,147.04,2026-04-14,1,0
RET-901270,CUST-11155,footwear,56.02,2026-04-06,1,0
RET-902695,CUST-10839,apparel,212.01,2026-05-04,1,0
RET-901449,CUST-12796,footwear,56.28,2026-04-15,1,0
RET-901052,CUST-10601,footwear,118.58,2026-04-23,1,0
RET-900244,CUST-11833,accessories,114.27,2026-04-26,1,0
RET-902151,CUST-10382,footwear,53.18,2026-05-05,1,0
RET-900276,CUST-11707,accessories,18.62,2026-05-11,1,0
RET-902158,CUST-10531,apparel,16.62,2026-04-19,1,0
RET-900588,CUST-11229,footwear,161.47,2026-04-08,1,0
RET-902207,CUST-11398,accessories,66.1,2026-04-03,1,0
RET-900970,CUST-13937,footwear,29.85,2026-04-28,1,0
RET-901947,CUST-10827,accessories,103.22,2026-05-09,1,0
RET-902348,CUST-10634,accessories,31.93,2026-04-27,1,0
RET-902394,CUST-13087,footwear,68.37,2026-04-23,1,0
RET-901759,CUST-10036,footwear,88.48,2026-05-02,1,0
RET-902181,CUST-13951,accessories,38.43,2026-04-13,1,0
RET-901323,CUST-11565,accessories,51.07,2026-04-09,1,0
RET-900167,CUST-12687,apparel,36.16,2026-04-25,1,0
RET-902272,CUST-10813,footwear,23.69,2026-05-08,1,0
RET-900927,CUST-10875,footwear,13.55,2026-05-02,1,0
RET-900024,CUST-13025,accessories,43.8,2026-04-01,1,0
RET-900806,CUST-12719,accessories,35.92,2026-04-30,1,0
RET-900443,CUST-11123,apparel,61.4,2026-04-16,1,0
RET-901779,CUST-12861,accessories,74.0,2026-04-21,1,0
RET-900150,CUST-12619,footwear,36.15,2026-04-05,1,0
RET-902551,CUST-12380,apparel,91.67,2026-04-04,1,0
RET-902142,CUST-10730,footwear,166.53,2026-04-15,1,0
RET-900754,CUST-13391,footwear,112.83,2026-04-30,1,0
RET-902265,CUST-10332,footwear,8.64,2026-04-02,1,0
RET-901047,CUST-13189,apparel,13.33,2026-04-14,1,0
RET-900780,CUST-11192,accessories,54.23,2026-04-09,1,0
RET-900900,CUST-13897,accessories,106.69,2026-04-08,1,0
RET-900864,CUST-13428,apparel,59.79,2026-04-12,1,0
RET-901952,CUST-13603,apparel,94.31,2026-05-10,1,0
RET-902340,CUST-12909,footwear,72.54,2026-05-12,1,0
RET-901197,CUST-13255,accessories,81.99,2026-04-14,1,0
RET-900100,CUST-11613,accessories,119.86,2026-04-04,1,0
RET-901049,CUST-11697,accessories,31.53,2026-04-14,1,0
RET-901627,CUST-13532,footwear,167.59,2026-05-01,1,0
RET-901271,CUST-13627,footwear,91.23,2026-05-02,1,0
RET-901758,CUST-12947,footwear,59.92,2026-05-02,1,0
RET-902448,CUST-10947,apparel,48.65,2026-04-28,1,0
RET-901378,CUST-12508,accessories,143.92,2026-05-07,1,0
RET-900766,CUST-13470,accessories,18.72,2026-05-01,1,0
RET-900750,CUST-13571,accessories,31.15,2026-04-13,1,0
RET-900962,CUST-12145,apparel,37.74,2026-04-17,1,0
RET-902479,CUST-10174,footwear,41.65,2026-05-04,1,0
RET-902290,CUST-12427,apparel,20.05,2026-04-05,1,0
RET-900168,CUST-10449,footwear,50.5,2026-05-06,1,0
RET-900073,CUST-11774,footwear,53.55,2026-04-06,1,0
RET-902709,CUST-10457,apparel,370.04,2026-04-07,1,0
RET-901883,CUST-11738,accessories,108.73,2026-04-25,1,0
RET-902166,CUST-12339,footwear,52.71,2026-05-10,1,0
RET-901138,CUST-10518,accessories,72.08,2026-05-07,1,0
RET-900992,CUST-13681,footwear,73.43,2026-04-19,1,0
RET-902053,CUST-12024,apparel,100.81,2026-05-01,1,0
RET-901499,CUST-10452,footwear,47.78,2026-04-23,1,0
RET-902302,CUST-10247,accessories,100.74,2026-04-12,1,0
RET-901905,CUST-10802,footwear,122.13,2026-05-10,1,0
RET-901093,CUST-11798,footwear,64.2,2026-04-30,1,0
RET-901384,CUST-10228,accessories,18.74,2026-04-26,1,0
RET-901738,CUST-11517,apparel,111.92,2026-04-23,1,0
RET-902415,CUST-13895,footwear,8.1,2026-04-26,1,0
RET-901503,CUST-13329,accessories,62.85,2026-04-27,1,0
RET-901631,CUST-13689,apparel,56.89,2026-04-08,1,0
RET-902102,CUST-12044,apparel,139.32,2026-04-15,1,0
RET-900266,CUST-12701,footwear,123.64,2026-04-07,1,0
RET-901033,CUST-11111,footwear,30.66,2026-04-03,1,0
RET-901829,CUST-11600,footwear,117.63,2026-04-11,1,0
RET-901844,CUST-10874,apparel,29.96,2026-04-02,1,0
RET-902107,CUST-11666,footwear,125.47,2026-05-04,1,0
RET-902724,CUST-10268,apparel,207.42,2026-04-03,1,0
RET-902214,CUST-10578,apparel,103.7,2026-04-27,1,0
RET-900144,CUST-12677,accessories,77.65,2026-04-08,1,0
RET-900331,CUST-12361,apparel,52.62,2026-04-19,1,0
RET-901973,CUST-11470,footwear,55.74,2026-04-23,1,0
RET-900247,CUST-10040,accessories,40.19,2026-04-12,1,0
RET-900373,CUST-11023,footwear,11.83,2026-05-10,1,0
RET-900380,CUST-12728,footwear,100.3,2026-05-09,1,0
RET-900320,CUST-13177,accessories,33.0,2026-04-28,1,0
RET-902239,CUST-11008,accessories,45.9,2026-04-04,1,0
RET-900636,CUST-11830,accessories,54.08,2026-04-01,1,0
RET-901587,CUST-12240,accessories,170.18,2026-05-11,1,0
RET-901331,CUST-10799,accessories,174.8,2026-04-20,1,0
RET-902598,CUST-12806,apparel,24.4,2026-04-22,1,0
RET-902282,CUST-11795,footwear,80.39,2026-04-01,1,0
RET-901214,CUST-13596,apparel,44.92,2026-04-15,1,0
RET-900430,CUST-11484,apparel,32.91,2026-05-12,1,0
RET-901010,CUST-11135,footwear,47.07,2026-04-23,1,0
RET-900191,CUST-13902,apparel,75.42,2026-04-25,1,0
RET-902422,CUST-12208,apparel,91.35,2026-04-29,1,0
RET-901175,CUST-10739,apparel,43.41,2026-05-11,1,0
RET-900435,CUST-11809,apparel,28.48,2026-05-01,1,0
RET-902702,CUST-12817,footwear,396.19,2026-04-12,1,0
RET-901690,CUST-13045,footwear,66.79,2026-05-06,1,0
RET-901942,CUST-12020,footwear,128.11,2026-05-09,1,0
RET-901280,CUST-10097,apparel,84.93,2026-04-21,1,0
RET-901899,CUST-13237,accessories,60.84,2026-05-10,1,0
RET-901186,CUST-13612,accessories,108.1,2026-04-27,1,0
RET-901016,CUST-12591,footwear,30.73,2026-05-04,1,0
RET-902232,CUST-13699,apparel,71.11,2026-04-14,1,0
RET-900687,CUST-13130,footwear,70.65,2026-04-01,1,0
RET-901565,CUST-11108,footwear,38.4,2026-05-03,1,0
RET-900638,CUST-11047,accessories,77.73,2026-04-05,1,0
RET-900569,CUST-13547,footwear,57.41,2026-04-29,1,0
RET-900933,CUST-12281,footwear,37.47,2026-04-04,1,0
RET-901407,CUST-12308,footwear,125.74,2026-04-19,1,0
RET-901169,CUST-10196,footwear,36.51,2026-04-01,1,0
RET-901360,CUST-11316,footwear,93.61,2026-04-09,1,0
RET-900533,CUST-13393,footwear,70.93,2026-04-13,1,0
RET-901822,CUST-12689,footwear,34.39,2026-05-05,1,0
RET-902478,CUST-11664,apparel,20.39,2026-04-06,1,0
RET-900196,CUST-10067,footwear,31.72,2026-05-01,1,0
RET-901802,CUST-11755,accessories,27.34,2026-04-24,1,0
RET-900495,CUST-12589,apparel,86.58,2026-04-28,1,0
RET-900936,CUST-11035,footwear,121.89,2026-04-21,1,0
RET-900979,CUST-10435,accessories,146.41,2026-04-24,1,0
RET-902428,CUST-10819,apparel,87.12,2026-05-08,1,0
RET-902075,CUST-11886,accessories,34.07,2026-05-06,1,0
RET-901301,CUST-13130,apparel,46.05,2026-04-28,1,0
RET-901813,CUST-10761,footwear,155.12,2026-05-06,1,0
RET-901655,CUST-10801,apparel,33.65,2026-04-11,1,0
RET-900395,CUST-10325,apparel,20.65,2026-04-08,1,0
RET-902368,CUST-13318,apparel,35.34,2026-04-17,1,0
RET-901705,CUST-12163,footwear,20.97,2026-04-12,1,0
RET-900147,CUST-13800,footwear,92.55,2026-04-01,1,0
RET-900797,CUST-10153,apparel,38.44,2026-04-07,1,0
RET-901750,CUST-10108,footwear,114.4,2026-05-06,1,0
RET-900623,CUST-10248,footwear,26.07,2026-04-29,1,0
RET-902286,CUST-12799,accessories,103.65,2026-04-22,1,0
RET-902028,CUST-13472,footwear,127.15,2026-04-20,1,0
RET-901009,CUST-11064,footwear,23.14,2026-04-06,1,0
RET-901518,CUST-13082,footwear,173.53,2026-04-17,1,0
RET-900910,CUST-12238,footwear,12.17,2026-04-04,1,0
RET-901622,CUST-10396,accessories,21.33,2026-04-29,1,0
RET-900895,CUST-13034,apparel,51.57,2026-04-17,1,0
RET-901473,CUST-10118,footwear,33.19,2026-04-30,1,0
RET-902579,CUST-13350,accessories,27.11,2026-04-17,1,0
RET-901361,CUST-12297,apparel,57.21,2026-05-03,1,0
RET-900106,CUST-10972,accessories,39.53,2026-04-24,1,0
RET-900350,CUST-13520,accessories,55.87,2026-04-09,1,0
RET-901547,CUST-13804,apparel,45.85,2026-05-05,1,0
RET-900650,CUST-11033,accessories,67.66,2026-05-01,1,0
RET-900389,CUST-11902,footwear,29.74,2026-04-12,1,0
RET-901472,CUST-12155,footwear,13.04,2026-04-30,1,0
RET-901117,CUST-13569,footwear,86.28,2026-05-05,1,0
RET-900554,CUST-12446,footwear,155.54,2026-04-09,1,0
RET-900299,CUST-13328,apparel,66.27,2026-05-10,1,0
RET-900170,CUST-11210,accessories,26.8,2026-05-04,1,0
RET-901276,CUST-12725,accessories,19.23,2026-04-27,1,0
RET-902354,CUST-13443,apparel,95.45,2026-05-09,1,0
RET-900415,CUST-13677,footwear,93.06,2026-05-08,1,0
RET-900764,CUST-11823,footwear,186.51,2026-04-06,1,0
RET-900428,CUST-12724,accessories,22.4,2026-04-18,1,0
RET-900186,CUST-13369,footwear,246.93,2026-05-08,1,0
RET-901839,CUST-13875,footwear,27.63,2026-04-02,1,0
RET-901914,CUST-12537,footwear,65.79,2026-04-12,1,0
RET-902317,CUST-10962,accessories,70.52,2026-05-05,1,0
RET-901889,CUST-12274,accessories,126.01,2026-04-20,1,0
RET-900630,CUST-11453,apparel,36.4,2026-05-11,1,0
RET-900950,CUST-10320,apparel,58.59,2026-05-06,1,0
RET-900162,CUST-11442,footwear,174.24,2026-04-13,1,0
RET-900413,CUST-11533,apparel,13.32,2026-04-26,1,0
RET-901073,CUST-13397,footwear,134.45,2026-04-05,1,0
RET-902143,CUST-10472,footwear,18.97,2026-04-05,1,0
RET-902146,CUST-11659,apparel,148.02,2026-04-04,1,0
RET-902017,CUST-10450,footwear,86.61,2026-04-07,1,0
RET-901030,CUST-13491,accessories,138.72,2026-04-25,1,0
RET-900876,CUST-10139,footwear,10.4,2026-04-09,1,0
RET-900817,CUST-11442,apparel,34.51,2026-04-23,1,0
RET-900822,CUST-10217,apparel,85.42,2026-05-12,1,0
RET-902255,CUST-10615,footwear,85.53,2026-04-09,1,0
RET-900872,CUST-12386,accessories,69.61,2026-04-02,1,0
RET-900245,CUST-13357,accessories,46.32,2026-05-10,1,0
RET-900229,CUST-13853,footwear,117.2,2026-04-19,1,0
RET-900906,CUST-12620,apparel,1.65,2026-04-26,1,0
RET-902056,CUST-10057,apparel,45.52,2026-04-20,1,0
RET-900896,CUST-11876,footwear,60.0,2026-04-21,1,0
RET-902235,CUST-10128,apparel,104.47,2026-04-13,1,0
RET-902720,CUST-11879,apparel,252.52,2026-04-06,1,0
RET-901753,CUST-12401,footwear,100.04,2026-05-11,1,0
RET-902665,CUST-12275,footwear,230.16,2026-04-29,1,0
RET-902153,CUST-10984,accessories,82.88,2026-04-18,1,0
RET-900791,CUST-10642,accessories,280.19,2026-04-14,1,0
RET-902237,CUST-13054,apparel,41.01,2026-05-09,1,0
RET-901910,CUST-11766,apparel,70.42,2026-04-29,1,0
RET-901327,CUST-10251,footwear,91.88,2026-04-26,1,0
RET-902308,CUST-10971,apparel,13.48,2026-05-06,1,0
RET-902192,CUST-12222,accessories,65.34,2026-04-11,1,0
RET-901651,CUST-10254,footwear,13.56,2026-04-15,1,0
RET-900698,CUST-10037,apparel,227.93,2026-05-04,1,0
RET-902490,CUST-12577,footwear,258.51,2026-04-03,1,0
RET-900890,CUST-11831,apparel,64.4,2026-04-09,1,0
RET-901717,CUST-13365,footwear,37.67,2026-05-08,1,0
RET-900894,CUST-10450,accessories,11.79,2026-05-08,1,0
RET-901151,CUST-10219,apparel,47.63,2026-04-06,1,0
RET-901446,CUST-13592,apparel,179.72,2026-04-27,1,0
RET-900057,CUST-12114,footwear,146.28,2026-04-01,1,0
RET-901979,CUST-11163,apparel,86.8,2026-05-09,1,0
RET-901922,CUST-13361,apparel,60.85,2026-04-11,1,0
RET-901057,CUST-11106,apparel,85.04,2026-04-05,1,0
RET-902330,CUST-12685,accessories,22.51,2026-04-10,1,0
RET-902410,CUST-10995,footwear,43.85,2026-04-07,1,0
RET-902291,CUST-10548,apparel,88.16,2026-04-15,1,0
RET-900092,CUST-11221,footwear,38.09,2026-05-01,1,0
RET-901234,CUST-13150,apparel,158.18,2026-04-13,1,0
RET-902385,CUST-13965,accessories,75.0,2026-04-21,1,0
RET-901013,CUST-10981,accessories,147.58,2026-04-14,1,0
RET-901700,CUST-13409,footwear,53.2,2026-04-19,1,0
RET-900947,CUST-11398,accessories,75.34,2026-05-02,1,0
RET-901793,CUST-10584,apparel,58.26,2026-04-24,1,0
RET-901109,CUST-10098,footwear,93.21,2026-05-03,1,0
RET-900190,CUST-13559,accessories,50.97,2026-04-03,1,0
RET-902087,CUST-13960,accessories,83.67,2026-05-07,1,0
RET-901531,CUST-10221,accessories,51.14,2026-05-11,1,0
RET-901996,CUST-10528,footwear,60.48,2026-05-09,1,0
RET-901954,CUST-11774,apparel,247.27,2026-04-02,1,0
RET-900723,CUST-12762,accessories,40.88,2026-04-30,1,0
RET-902111,CUST-13047,apparel,57.21,2026-04-15,1,0
RET-902281,CUST-13355,footwear,98.05,2026-04-26,1,0
RET-900676,CUST-11649,accessories,58.78,2026-04-18,1,0
RET-900105,CUST-13021,footwear,56.03,2026-05-01,1,0
RET-902686,CUST-11697,footwear,460.79,2026-05-02,1,0
RET-901963,CUST-11428,accessories,39.93,2026-05-10,1,0
RET-900902,CUST-13326,accessories,40.0,2026-04-30,1,0
RET-902301,CUST-11000,footwear,45.98,2026-05-07,1,0
RET-901432,CUST-13304,footwear,68.77,2026-05-04,1,0
RET-902470,CUST-10967,footwear,50.51,2026-05-03,1,0
RET-900774,CUST-12410,apparel,58.38,2026-04-02,1,0
RET-901232,CUST-13612,accessories,13.74,2026-04-14,1,0
RET-900858,CUST-12768,apparel,29.5,2026-04-18,1,0
RET-901428,CUST-12215,apparel,49.1,2026-05-06,1,0
RET-902029,CUST-12115,footwear,49.49,2026-04-21,1,0
RET-902127,CUST-11907,footwear,110.18,2026-04-21,1,0
RET-900989,CUST-13706,accessories,68.05,2026-04-05,1,0
RET-900497,CUST-12904,accessories,61.25,2026-05-02,1,0
RET-902680,CUST-11206,accessories,599.02,2026-04-08,1,0
RET-901607,CUST-13065,apparel,61.66,2026-05-12,1,0
RET-902135,CUST-11186,footwear,125.38,2026-04-03,1,0
RET-901989,CUST-13951,footwear,98.58,2026-05-10,1,0
RET-900064,CUST-11695,apparel,106.3,2026-04-28,1,0
RET-901814,CUST-11241,apparel,39.84,2026-04-30,1,0
RET-900274,CUST-11023,accessories,85.47,2026-04-11,1,0
RET-900725,CUST-10119,accessories,142.42,2026-04-19,1,0
RET-901679,CUST-13564,apparel,37.19,2026-04-20,1,0
RET-901149,CUST-10244,accessories,108.37,2026-05-10,1,0
RET-902201,CUST-13189,apparel,40.79,2026-04-08,1,0
RET-901363,CUST-12216,accessories,58.77,2026-05-07,1,0
RET-900410,CUST-10025,apparel,176.8,2026-04-18,1,0
RET-900830,CUST-13853,footwear,36.98,2026-04-14,1,0
RET-900912,CUST-13885,accessories,47.45,2026-05-11,1,0
RET-902565,CUST-10432,footwear,67.97,2026-04-28,1,0
RET-902092,CUST-10166,apparel,47.14,2026-04-19,1,0
RET-900390,CUST-10564,accessories,65.47,2026-05-08,1,0
RET-902268,CUST-12823,apparel,36.14,2026-04-15,1,0
RET-902188,CUST-10728,footwear,11.91,2026-04-13,1,0
RET-901373,CUST-10902,apparel,23.78,2026-04-13,1,0
RET-902405,CUST-13838,apparel,13.63,2026-04-08,1,0
RET-900722,CUST-12651,accessories,226.78,2026-05-06,1,0
RET-900261,CUST-13846,apparel,78.89,2026-05-06,1,0
RET-900898,CUST-12097,footwear,31.27,2026-04-23,1,0
RET-902243,CUST-13412,accessories,64.1,2026-04-10,1,0
RET-902163,CUST-10376,accessories,47.81,2026-05-11,1,0
RET-900718,CUST-10270,accessories,118.44,2026-04-16,1,0
RET-902440,CUST-11139,apparel,54.85,2026-04-15,1,0
RET-902067,CUST-12340,footwear,46.19,2026-05-12,1,0
RET-902406,CUST-12132,apparel,65.34,2026-05-02,1,0
RET-902628,CUST-12416,apparel,541.72,2026-04-27,1,0
RET-900935,CUST-11762,apparel,12.98,2026-04-05,1,0
RET-900420,CUST-13983,footwear,79.16,2026-05-01,1,0
RET-902197,CUST-10115,accessories,18.44,2026-04-24,1,0
RET-900009,CUST-13168,apparel,46.15,2026-05-08,1,0
RET-901937,CUST-11673,accessories,200.06,2026-04-20,1,0
RET-901119,CUST-13772,apparel,7.93,2026-04-22,1,0
RET-902668,CUST-11409,footwear,463.8,2026-05-06,1,0
RET-900534,CUST-10546,footwear,235.07,2026-05-07,1,0
RET-900548,CUST-12165,footwear,27.28,2026-04-15,1,0
RET-901584,CUST-11977,accessories,30.99,2026-04-12,1,0
RET-900298,CUST-12111,accessories,25.2,2026-05-11,1,0
RET-902170,CUST-11436,apparel,56.92,2026-04-15,1,0
RET-901385,CUST-11350,apparel,86.39,2026-04-03,1,0
RET-902616,CUST-10204,accessories,523.87,2026-04-02,1,0
RET-901675,CUST-11230,footwear,11.96,2026-04-09,1,0
RET-901391,CUST-10508,footwear,22.92,2026-04-25,1,0
RET-900088,CUST-10837,footwear,23.97,2026-04-25,1,0
RET-901643,CUST-13509,footwear,12.36,2026-05-10,1,0
RET-900097,CUST-13526,accessories,91.09,2026-04-06,1,0
RET-902099,CUST-12538,apparel,91.02,2026-04-06,1,0
RET-902396,CUST-11601,apparel,64.88,2026-04-19,1,0
RET-900509,CUST-12262,apparel,76.13,2026-05-10,1,0
RET-902259,CUST-12706,footwear,37.73,2026-04-18,1,0
RET-900703,CUST-11298,accessories,73.52,2026-04-09,1,0
RET-901969,CUST-13266,apparel,30.75,2026-05-11,1,0
RET-901045,CUST-13361,accessories,63.19,2026-04-27,1,0
