invoice_id,vendor_id,vendor_tenure_months,amount,invoice_date,po_match_status,variance_pct,is_duplicate_suspect,autonomy_tier,cost_manual_baseline,cost_with_agent
AP-601534,V1055,38,2213.35,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601535,V1051,72,93.04,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601536,V1036,4,1792.7,2026-06-14,matched_exact,0.0,False,2,14.0,8.0
AP-601537,V1057,1,22717.05,2026-06-16,matched_exact,0.0,False,2,14.0,8.0
AP-601538,V1101,85,547.63,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601539,V1055,38,2192.78,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601540,V1055,38,1274.71,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601541,V1048,53,1543.7,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601542,V1047,12,1883.77,2026-06-04,matched_variance,8.5,False,2,14.0,8.0
AP-601543,V1086,71,961.35,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601544,V1071,26,1521.07,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601545,V1141,75,1227.14,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601546,V1035,16,1526.12,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601547,V1218,2,8888.14,2026-06-12,matched_exact,0.0,False,2,14.0,8.0
AP-601548,V1101,85,2268.55,2026-06-18,no_po,,False,1,14.0,14.0
AP-601549,V1132,36,36057.99,2026-06-24,matched_exact,0.0,False,3,14.0,2.0
AP-601550,V1011,38,2703.15,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601551,V1211,7,9564.34,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601552,V1009,31,3414.85,2026-06-22,matched_variance,9.0,False,2,14.0,8.0
AP-601553,V1101,85,950.63,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601554,V1103,74,4074.84,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601555,V1053,8,4337.08,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601556,V1088,94,4947.36,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601557,V1039,16,381.44,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601558,V1085,8,677.84,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601559,V1113,14,3634.71,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601560,V1120,85,2226.62,2026-06-24,matched_variance,2.2,False,3,14.0,2.0
AP-601561,V1124,49,1995.34,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601562,V1136,51,5844.62,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601563,V1064,66,5810.92,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601564,V1062,36,1561.69,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601565,V1181,76,1828.9,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601566,V1137,89,1611.34,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601567,V1014,18,11233.77,2026-06-06,no_po,,False,1,14.0,14.0
AP-601568,V1126,60,6933.48,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601569,V1156,20,4728.02,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601570,V1121,82,42815.51,2026-06-13,matched_exact,0.0,False,3,14.0,2.0
AP-601571,V1085,8,1912.0,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601572,V1031,93,4566.39,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601573,V1203,37,449.67,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601574,V1080,77,997.89,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601575,V1138,5,5531.28,2026-06-28,matched_exact,0.0,False,2,14.0,8.0
AP-601576,V1006,83,2228.38,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601577,V1079,93,6952.15,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601578,V1086,71,521.63,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601579,V1135,91,916.18,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601580,V1175,83,757.5,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601581,V1034,14,1397.14,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601582,V1101,85,8565.35,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601583,V1090,63,12410.1,2026-06-27,matched_exact,0.0,False,3,14.0,2.0
AP-601584,V1097,7,1198.22,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601585,V1217,30,6783.24,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601586,V1010,34,3719.71,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601587,V1099,45,1309.59,2026-06-18,no_po,,False,1,14.0,14.0
AP-601588,V1050,53,1287.61,2026-06-01,matched_variance,6.7,False,2,14.0,8.0
AP-601589,V1192,74,430.84,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601590,V1122,93,4768.64,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601591,V1082,61,14465.46,2026-06-29,matched_exact,0.0,False,3,14.0,2.0
AP-601592,V1147,29,1970.16,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601593,V1083,60,2960.53,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601594,V1132,36,2309.65,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601595,V1026,74,4406.93,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601596,V1076,79,1967.31,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601597,V1029,83,7951.26,2026-06-29,no_po,,False,1,14.0,14.0
AP-601598,V1011,38,3755.5,2026-06-15,no_po,,False,1,14.0,14.0
AP-601599,V1028,65,286.35,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601600,V1139,72,1795.56,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601601,V1103,74,3332.16,2026-06-04,no_po,,False,1,14.0,14.0
AP-601602,V1149,91,4052.59,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601603,V1187,29,441.62,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601604,V1065,78,11097.88,2026-06-25,matched_exact,0.0,False,3,14.0,2.0
AP-601605,V1038,18,1290.23,2026-06-20,matched_exact,0.0,False,4,14.0,0.5
AP-601606,V1028,65,1844.83,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601607,V1053,8,4555.57,2026-06-30,no_po,,False,1,14.0,14.0
AP-601608,V1151,75,4713.5,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601609,V1092,2,3534.93,2026-06-10,matched_variance,6.1,False,2,14.0,8.0
AP-601610,V1128,66,461.69,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601611,V1026,74,7964.12,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601612,V1095,43,2799.28,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601613,V1111,25,5147.51,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601614,V1036,4,3489.43,2026-06-29,matched_variance,1.3,False,2,14.0,8.0
AP-601615,V1149,91,1310.73,2026-06-26,matched_variance,3.3,False,3,14.0,2.0
AP-601616,V1198,75,360.78,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601617,V1045,37,14266.36,2026-06-22,matched_variance,6.1,False,2,14.0,8.0
AP-601618,V1066,32,369.49,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601619,V1013,77,5763.22,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601620,V1133,42,585.21,2026-06-02,no_po,,False,1,14.0,14.0
AP-601621,V1087,45,2400.09,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601622,V1042,25,397.81,2026-06-27,no_po,,False,1,14.0,14.0
AP-601623,V1165,65,6142.42,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601624,V1217,30,921.94,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601625,V1025,13,1323.59,2026-06-29,no_po,,False,1,14.0,14.0
AP-601626,V1185,27,1954.85,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601627,V1010,34,4006.1,2026-06-03,no_po,,False,1,14.0,14.0
AP-601628,V1115,78,445.4,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601629,V1100,24,322.84,2026-06-25,matched_exact,0.0,False,4,14.0,0.5
AP-601630,V1174,23,1619.98,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601631,V1101,85,7022.15,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601632,V1163,53,7460.28,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601633,V1060,70,1790.36,2026-06-08,no_po,,False,1,14.0,14.0
AP-601634,V1210,25,3194.07,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601635,V1183,5,23749.35,2026-06-03,matched_exact,0.0,False,2,14.0,8.0
AP-601636,V1074,40,6924.36,2026-06-03,no_po,,False,1,14.0,14.0
AP-601637,V1128,66,3367.69,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601638,V1168,55,347.16,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601639,V1023,58,188.92,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601640,V1126,60,763.34,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601641,V1178,21,1568.79,2026-06-13,no_po,,False,1,14.0,14.0
AP-601642,V1201,20,6921.33,2026-06-30,no_po,,False,1,14.0,14.0
AP-601643,V1077,64,410.87,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601644,V1165,65,4764.55,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601645,V1104,16,3106.62,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601646,V1066,32,3163.45,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601647,V1195,42,7868.89,2026-06-02,matched_exact,0.0,True,1,14.0,14.0
AP-601648,V1135,91,1309.53,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601649,V1173,52,5159.95,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601650,V1172,28,695.05,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601651,V1176,24,506.85,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601652,V1164,47,21722.35,2026-06-26,matched_exact,0.0,False,3,14.0,2.0
AP-601653,V1191,92,9360.11,2026-06-03,matched_variance,6.5,False,2,14.0,8.0
AP-601654,V1076,79,1941.02,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601655,V1129,4,13204.93,2026-06-21,matched_exact,0.0,False,2,14.0,8.0
AP-601656,V1047,12,10015.21,2026-06-27,matched_exact,0.0,False,3,14.0,2.0
AP-601657,V1086,71,8339.14,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601658,V1182,51,4171.8,2026-06-28,no_po,,False,1,14.0,14.0
AP-601659,V1139,72,304.47,2026-06-15,matched_variance,6.2,False,2,14.0,8.0
AP-601660,V1199,38,641.37,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601661,V1019,76,4081.96,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601662,V1024,93,2859.96,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601663,V1216,25,71641.37,2026-06-28,matched_exact,0.0,False,2,14.0,8.0
AP-601664,V1063,4,390.71,2026-06-03,matched_exact,0.0,False,2,14.0,8.0
AP-601665,V1076,79,702.07,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601666,V1150,27,2012.54,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601667,V1026,74,714.79,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601668,V1184,63,1432.7,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601669,V1031,93,4817.04,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601670,V1178,21,162.14,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601671,V1015,9,15247.35,2026-06-13,no_po,,False,1,14.0,14.0
AP-601672,V1100,24,6190.4,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601673,V1067,20,1028.06,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601674,V1055,38,4142.35,2026-06-19,matched_exact,0.0,False,4,14.0,0.5
AP-601675,V1096,26,37829.04,2026-06-18,matched_variance,3.1,False,3,14.0,2.0
AP-601676,V1152,76,11018.47,2026-06-30,matched_exact,0.0,False,3,14.0,2.0
AP-601677,V1005,24,7137.71,2026-06-28,matched_exact,0.0,False,4,14.0,0.5
AP-601678,V1152,76,2856.19,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601679,V1100,24,8869.12,2026-06-04,matched_exact,0.0,False,4,14.0,0.5
AP-601680,V1105,46,606.52,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601681,V1098,35,15338.11,2026-06-23,matched_variance,2.0,False,3,14.0,2.0
AP-601682,V1086,71,528.37,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601683,V1208,22,10938.16,2026-06-04,matched_exact,0.0,False,3,14.0,2.0
AP-601684,V1108,22,24498.73,2026-06-07,matched_exact,0.0,False,3,14.0,2.0
AP-601685,V1154,84,8179.91,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601686,V1088,94,1116.05,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601687,V1100,24,534.97,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601688,V1121,82,7823.86,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601689,V1003,53,1053.53,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601690,V1059,44,1207.28,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601691,V1090,63,2154.35,2026-06-08,no_po,,False,1,14.0,14.0
AP-601692,V1075,42,6649.39,2026-06-10,no_po,,False,1,14.0,14.0
AP-601693,V1056,44,7139.43,2026-06-05,no_po,,False,1,14.0,14.0
AP-601694,V1071,26,859.91,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601695,V1035,16,815.91,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601696,V1159,31,838.64,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601697,V1162,59,4187.1,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601698,V1186,62,5983.16,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601699,V1085,8,2142.35,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601700,V1105,46,2375.4,2026-06-23,matched_variance,8.5,False,2,14.0,8.0
AP-601701,V1040,44,3869.82,2026-06-22,matched_variance,8.1,True,1,14.0,14.0
AP-601702,V1065,78,961.45,2026-06-07,no_po,,False,1,14.0,14.0
AP-601703,V1152,76,4084.2,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601704,V1191,92,3439.31,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601705,V1106,75,8384.34,2026-06-24,no_po,,False,1,14.0,14.0
AP-601706,V1066,32,159.08,2026-06-17,matched_exact,0.0,False,4,14.0,0.5
AP-601707,V1174,23,1004.07,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601708,V1125,72,7863.32,2026-06-23,matched_exact,0.0,False,4,14.0,0.5
AP-601709,V1000,6,410.93,2026-06-13,matched_exact,0.0,False,4,14.0,0.5
AP-601710,V1083,60,1847.69,2026-06-23,matched_variance,0.8,False,3,14.0,2.0
AP-601711,V1158,74,3852.95,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601712,V1081,20,12529.31,2026-06-10,matched_exact,0.0,False,3,14.0,2.0
AP-601713,V1169,45,1288.04,2026-06-26,matched_exact,0.0,True,1,14.0,14.0
AP-601714,V1017,36,1448.7,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601715,V1120,85,1241.71,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601716,V1098,35,1382.09,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601717,V1082,61,3099.63,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601718,V1010,34,1693.39,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601719,V1007,32,4689.74,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601720,V1070,90,5133.24,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601721,V1195,42,2677.86,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601722,V1112,19,13210.12,2026-06-05,matched_exact,0.0,False,3,14.0,2.0
AP-601723,V1026,74,3464.87,2026-06-19,matched_variance,5.2,False,2,14.0,8.0
AP-601724,V1189,12,7586.11,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601725,V1175,83,1833.53,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601726,V1104,16,8525.81,2026-06-03,matched_variance,1.1,False,3,14.0,2.0
AP-601727,V1012,32,216.14,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601728,V1064,66,119.49,2026-06-12,matched_exact,0.0,False,4,14.0,0.5
AP-601729,V1188,77,16512.11,2026-06-13,matched_exact,0.0,False,3,14.0,2.0
AP-601730,V1198,75,967.49,2026-06-30,no_po,,False,1,14.0,14.0
AP-601731,V1091,73,2539.74,2026-06-19,matched_variance,2.5,False,3,14.0,2.0
AP-601732,V1190,34,239.7,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601733,V1160,82,5107.81,2026-06-26,matched_exact,0.0,False,4,14.0,0.5
AP-601734,V1150,27,1441.56,2026-06-05,matched_exact,0.0,False,4,14.0,0.5
AP-601735,V1078,69,3578.69,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601736,V1156,20,1970.71,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
AP-601737,V1103,74,627.17,2026-06-19,no_po,,False,1,14.0,14.0
AP-601738,V1073,77,3952.09,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601739,V1063,4,475.1,2026-06-01,no_po,,False,1,14.0,14.0
AP-601740,V1105,46,6583.05,2026-06-11,no_po,,False,1,14.0,14.0
AP-601741,V1020,70,2002.46,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601742,V1063,4,25541.55,2026-06-13,matched_exact,0.0,False,2,14.0,8.0
AP-601743,V1120,85,1930.89,2026-06-30,no_po,,False,1,14.0,14.0
AP-601744,V1155,3,1320.18,2026-06-09,matched_exact,0.0,False,2,14.0,8.0
AP-601745,V1166,6,1071.02,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601746,V1006,83,1920.77,2026-06-17,matched_variance,2.7,False,3,14.0,2.0
AP-601747,V1171,43,316.19,2026-06-15,matched_variance,4.9,False,3,14.0,2.0
AP-601748,V1005,24,4020.36,2026-06-14,no_po,,False,1,14.0,14.0
AP-601749,V1075,42,6353.65,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601750,V1206,81,8210.89,2026-06-14,no_po,,False,1,14.0,14.0
AP-601751,V1101,85,546.28,2026-06-21,matched_variance,1.4,False,3,14.0,2.0
AP-601752,V1104,16,4228.7,2026-06-06,matched_exact,0.0,False,4,14.0,0.5
AP-601753,V1107,88,5430.44,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601754,V1096,26,817.64,2026-06-27,no_po,,False,1,14.0,14.0
AP-601755,V1150,27,36485.33,2026-06-22,matched_exact,0.0,False,3,14.0,2.0
AP-601756,V1181,76,752.11,2026-06-15,matched_exact,0.0,False,4,14.0,0.5
AP-601757,V1130,88,1172.32,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601758,V1100,24,2450.88,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601759,V1042,25,2363.67,2026-06-01,matched_exact,0.0,False,4,14.0,0.5
AP-601760,V1105,46,655.48,2026-06-09,matched_variance,0.7,False,3,14.0,2.0
AP-601761,V1124,49,1694.93,2026-06-03,matched_exact,0.0,False,4,14.0,0.5
AP-601762,V1007,32,455.91,2026-06-30,matched_exact,0.0,False,4,14.0,0.5
AP-601763,V1018,20,6499.79,2026-06-27,no_po,,False,1,14.0,14.0
AP-601764,V1141,75,3065.83,2026-06-30,matched_variance,1.1,False,3,14.0,2.0
AP-601765,V1069,78,2738.62,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601766,V1023,58,2403.79,2026-06-02,matched_exact,0.0,False,4,14.0,0.5
AP-601767,V1012,32,4743.48,2026-06-07,matched_exact,0.0,False,4,14.0,0.5
AP-601768,V1030,43,2543.29,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601769,V1008,92,5373.84,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601770,V1181,76,37.38,2026-06-22,matched_variance,2.5,False,3,14.0,2.0
AP-601771,V1113,14,2961.01,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601772,V1125,72,2794.2,2026-06-11,matched_exact,0.0,False,4,14.0,0.5
AP-601773,V1060,70,332.35,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601774,V1072,42,1836.91,2026-06-20,no_po,,False,1,14.0,14.0
AP-601775,V1196,22,1001.55,2026-06-14,matched_variance,3.8,False,3,14.0,2.0
AP-601776,V1029,83,3809.59,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601777,V1145,72,12926.04,2026-06-23,matched_exact,0.0,False,3,14.0,2.0
AP-601778,V1095,43,514.73,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601779,V1139,72,32806.99,2026-06-14,matched_exact,0.0,False,3,14.0,2.0
AP-601780,V1206,81,1215.92,2026-06-21,matched_exact,0.0,False,4,14.0,0.5
AP-601781,V1174,23,3041.97,2026-06-09,matched_exact,0.0,False,4,14.0,0.5
AP-601782,V1217,30,10712.84,2026-06-29,matched_exact,0.0,False,3,14.0,2.0
AP-601783,V1203,37,14434.67,2026-06-22,matched_exact,0.0,False,3,14.0,2.0
AP-601784,V1123,25,37013.4,2026-06-06,matched_exact,0.0,False,3,14.0,2.0
AP-601785,V1008,92,1390.55,2026-06-18,matched_exact,0.0,False,4,14.0,0.5
AP-601786,V1211,7,1818.4,2026-06-09,matched_variance,2.0,False,3,14.0,2.0
AP-601787,V1200,91,2057.04,2026-06-16,matched_exact,0.0,False,4,14.0,0.5
AP-601788,V1147,29,17155.68,2026-06-25,matched_exact,0.0,False,3,14.0,2.0
AP-601789,V1158,74,7603.99,2026-06-14,matched_exact,0.0,False,4,14.0,0.5
AP-601790,V1076,79,1811.41,2026-06-10,matched_exact,0.0,False,4,14.0,0.5
AP-601791,V1198,75,4457.58,2026-06-17,matched_variance,2.3,False,3,14.0,2.0
AP-601792,V1111,25,327.03,2026-06-08,matched_exact,0.0,False,4,14.0,0.5
AP-601793,V1126,60,5462.35,2026-06-24,matched_exact,0.0,False,4,14.0,0.5
AP-601794,V1092,2,45507.84,2026-06-16,matched_exact,0.0,False,2,14.0,8.0
AP-601795,V1156,20,308.43,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601796,V1078,69,34222.21,2026-06-19,matched_exact,0.0,False,3,14.0,2.0
AP-601797,V1037,84,2306.79,2026-06-27,matched_exact,0.0,False,4,14.0,0.5
AP-601798,V1114,48,1255.95,2026-06-22,matched_exact,0.0,False,4,14.0,0.5
AP-601799,V1078,69,1993.64,2026-06-29,matched_exact,0.0,False,4,14.0,0.5
